k,d,recall,time
5632,0.393304,1.000000,1.596186
5633,0.393304,1.000000,1.596186
5634,0.393304,1.000000,1.596186
5635,0.393304,1.000000,1.596186
5636,0.393304,1.000000,1.596186
5637,0.393304,1.000000,1.596186
5638,0.393304,1.000000,1.596186
5639,0.393304,1.000000,1.596186
5640,0.393304,1.000000,1.596187
5641,0.393304,1.000000,1.596187
5642,0.393304,1.000000,1.596187
5643,0.393304,1.000000,1.596187
5644,0.393304,1.000000,1.596187
5645,0.393304,1.000000,1.596187
5646,0.393304,1.000000,1.596187
5647,0.393304,1.000000,1.596187
5648,0.393304,1.000000,1.596187
5649,0.393304,1.000000,1.596187
5650,0.393304,1.000000,1.596187
5651,0.393304,1.000000,1.596187
5652,0.393304,1.000000,1.596187
5653,0.393304,1.000000,1.596187
5654,0.393304,1.000000,1.596187
5655,0.393304,1.000000,1.596187
5656,0.393304,1.000000,1.596187
5657,0.393304,1.000000,1.596187
5658,0.393304,1.000000,1.596187
5659,0.393304,1.000000,1.596187
5660,0.393304,1.000000,1.596187
5661,0.393304,1.000000,1.596187
5662,0.393304,1.000000,1.596187
5663,0.393304,1.000000,1.596187
5664,0.393304,1.000000,1.596187
5665,0.393304,1.000000,1.596187
5666,0.393304,1.000000,1.596187
5667,0.393304,1.000000,1.596187
5668,0.393304,1.000000,1.596187
5669,0.393304,1.000000,1.596187
5670,0.393304,1.000000,1.596187
5671,0.393304,1.000000,1.596187
5672,0.393304,1.000000,1.596187
5673,0.393304,1.000000,1.596187
5674,0.393304,1.000000,1.596187
5675,0.393304,1.000000,1.596187
5676,0.393304,1.000000,1.596187
5677,0.393304,1.000000,1.596187
5678,0.393304,1.000000,1.596187
5679,0.393304,1.000000,1.596187
5680,0.393304,1.000000,1.596187
5681,0.393304,1.000000,1.596187
5682,0.393304,1.000000,1.596187
5683,0.393304,1.000000,1.596187
5684,0.393304,1.000000,1.596187
5685,0.393304,1.000000,1.596187
5686,0.393304,1.000000,1.596187
5687,0.393304,1.000000,1.596187
5688,0.393304,1.000000,1.596187
5689,0.393304,1.000000,1.596187
5690,0.393304,1.000000,1.596187
5691,0.393304,1.000000,1.596187
5692,0.393304,1.000000,1.596187
5693,0.393304,1.000000,1.596187
5694,0.393304,1.000000,1.596187
5695,0.393304,1.000000,1.596187
5696,0.393304,1.000000,1.596187
5697,0.393304,1.000000,1.596187
5698,0.393304,1.000000,1.596187
5699,0.393304,1.000000,1.596187
5700,0.393304,1.000000,1.596187
5701,0.393304,1.000000,1.596187
5702,0.393304,1.000000,1.596187
5703,0.393304,1.000000,1.596187
5704,0.393304,1.000000,1.596187
5705,0.393304,1.000000,1.596187
5706,0.393304,1.000000,1.596187
5707,0.393304,1.000000,1.596188
5708,0.393304,1.000000,1.596188
5709,0.393327,1.000000,1.596188
5710,0.393329,1.000000,1.596188
5711,0.393333,1.000000,1.596188
5712,0.393338,1.000000,1.596188
5713,0.393351,1.000000,1.596188
5714,0.393393,1.000000,1.596188
5715,0.393401,1.000000,1.596188
5716,0.393405,1.000000,1.596188
5717,0.393431,1.000000,1.596188
5718,0.393488,1.000000,1.596188
5719,0.393492,1.000000,1.596188
5720,0.393498,1.000000,1.596188
5721,0.393498,1.000000,1.596188
5722,0.393517,1.000000,1.596188
5723,0.393520,1.000000,1.596188
5724,0.393543,1.000000,1.596188
5725,0.393549,1.000000,1.596188
5726,0.393556,1.000000,1.596188
5727,0.393572,1.000000,1.596188
5728,0.393577,1.000000,1.596188
5729,0.393583,1.000000,1.596188
5730,0.393583,1.000000,1.596188
5731,0.393640,1.000000,1.596188
5732,0.393645,1.000000,1.596188
5733,0.393656,1.000000,1.596188
5734,0.393667,1.000000,1.596188
5735,0.393679,1.000000,1.596188
5736,0.393680,1.000000,1.596188
5737,0.393682,1.000000,1.596188
5738,0.393683,1.000000,1.596188
5739,0.393690,1.000000,1.596188
5740,0.393693,1.000000,1.596188
5741,0.393696,1.000000,1.596188
5742,0.393707,1.000000,1.596188
5743,0.393708,1.000000,1.596188
5744,0.393709,1.000000,1.596188
5745,0.393726,1.000000,1.596188
5746,0.393726,1.000000,1.596188
5747,0.393735,1.000000,1.596188
5748,0.393740,1.000000,1.596188
5749,0.393743,1.000000,1.596188
5750,0.393749,1.000000,1.596188
5751,0.393754,1.000000,1.596188
5752,0.393755,1.000000,1.596188
5753,0.393769,1.000000,1.596188
5754,0.393789,1.000000,1.596188
5755,0.393790,1.000000,1.596188
5756,0.393805,1.000000,1.596188
5757,0.393838,1.000000,1.596188
5758,0.393851,1.000000,1.596188
5759,0.393861,1.000000,1.596188
5760,0.393866,1.000000,1.596188
5761,0.393871,1.000000,1.596188
5762,0.393885,1.000000,1.596188
5763,0.393924,1.000000,1.596188
5764,0.393939,1.000000,1.596188
5765,0.393943,1.000000,1.596188
5766,0.393960,1.000000,1.596188
5767,0.393978,1.000000,1.596188
5768,0.394011,1.000000,1.596188
5769,0.394023,1.000000,1.596188
5770,0.394024,1.000000,1.596188
5771,0.394069,1.000000,1.596188
5772,0.394072,1.000000,1.596188
5773,0.394085,1.000000,1.596188
5774,0.394085,1.000000,1.596188
5775,0.394085,1.000000,1.596188
5776,0.394087,1.000000,1.596188
5777,0.394125,1.000000,1.596188
5778,0.394131,1.000000,1.596188
5779,0.394131,1.000000,1.596188
5780,0.394138,1.000000,1.596188
5781,0.394145,1.000000,1.596188
5782,0.394158,1.000000,1.596188
5783,0.394160,1.000000,1.596188
5784,0.394165,1.000000,1.596188
5785,0.394168,1.000000,1.596188
5786,0.394171,1.000000,1.596188
5787,0.394178,1.000000,1.596188
5788,0.394181,1.000000,1.596188
5789,0.394185,1.000000,1.596188
5790,0.394203,1.000000,1.596188
5791,0.394223,1.000000,1.596188
5792,0.394240,1.000000,1.596189
5793,0.394262,1.000000,1.596189
5794,0.394269,1.000000,1.596189
5795,0.394277,1.000000,1.596189
5796,0.394282,1.000000,1.596189
5797,0.394283,1.000000,1.596189
5798,0.394283,1.000000,1.596189
5799,0.394305,1.000000,1.596189
5800,0.394313,1.000000,1.596189
5801,0.394322,1.000000,1.596189
5802,0.394331,1.000000,1.596189
5803,0.394343,1.000000,1.596189
5804,0.394343,1.000000,1.596189
5805,0.394381,1.000000,1.596189
5806,0.394428,1.000000,1.596189
5807,0.394433,1.000000,1.596189
5808,0.394442,1.000000,1.596189
5809,0.394497,1.000000,1.596189
5810,0.394506,1.000000,1.596189
5811,0.394522,1.000000,1.596189
5812,0.394554,1.000000,1.596189
5813,0.394583,1.000000,1.596189
5814,0.394583,1.000000,1.596189
5815,0.394583,1.000000,1.596189
5816,0.394592,1.000000,1.596189
5817,0.394605,1.000000,1.596189
5818,0.394632,1.000000,1.596189
5819,0.394667,1.000000,1.596189
5820,0.394700,1.000000,1.596189
5821,0.394702,1.000000,1.596189
5822,0.394720,1.000000,1.596189
5823,0.394720,1.000000,1.596189
5824,0.394721,1.000000,1.596189
5825,0.394734,1.000000,1.596189
5826,0.394735,1.000000,1.596189
5827,0.394757,1.000000,1.596189
5828,0.394766,1.000000,1.596189
5829,0.394768,1.000000,1.596189
5830,0.394776,1.000000,1.596189
5831,0.394778,1.000000,1.596189
5832,0.394803,1.000000,1.596189
5833,0.394823,1.000000,1.596189
5834,0.394831,1.000000,1.596189
5835,0.394837,1.000000,1.596189
5836,0.394848,1.000000,1.596189
5837,0.394853,1.000000,1.596189
5838,0.394855,1.000000,1.596189
5839,0.394858,1.000000,1.596189
5840,0.394873,1.000000,1.596189
5841,0.394879,1.000000,1.596189
5842,0.394893,1.000000,1.596189
5843,0.394893,1.000000,1.596189
5844,0.394904,1.000000,1.596189
5845,0.394909,1.000000,1.596189
5846,0.394909,1.000000,1.596189
5847,0.394909,1.000000,1.596189
5848,0.394920,1.000000,1.596189
5849,0.394923,1.000000,1.596189
5850,0.394923,1.000000,1.596189
5851,0.394923,1.000000,1.596189
5852,0.394923,1.000000,1.596189
5853,0.394923,1.000000,1.596189
5854,0.394923,1.000000,1.596189
5855,0.394988,1.000000,1.596189
5856,0.395007,1.000000,1.596189
5857,0.395024,1.000000,1.596189
5858,0.395033,1.000000,1.596189
5859,0.395064,1.000000,1.596190
5860,0.395073,1.000000,1.596190
5861,0.395076,1.000000,1.596190
5862,0.395083,1.000000,1.596190
5863,0.395085,1.000000,1.596190
5864,0.395096,1.000000,1.596190
5865,0.395101,1.000000,1.596190
5866,0.395114,1.000000,1.596190
5867,0.395118,1.000000,1.596190
5868,0.395133,1.000000,1.596190
5869,0.395152,1.000000,1.596190
5870,0.395154,1.000000,1.596190
5871,0.395168,1.000000,1.596190
5872,0.395170,1.000000,1.596190
5873,0.395187,1.000000,1.596190
5874,0.395188,1.000000,1.596190
5875,0.395195,1.000000,1.596190
5876,0.395226,1.000000,1.596190
5877,0.395237,1.000000,1.596190
5878,0.395238,1.000000,1.596190
5879,0.395238,1.000000,1.596190
5880,0.395238,1.000000,1.596190
5881,0.395238,1.000000,1.596190
5882,0.395238,1.000000,1.596190
5883,0.395238,1.000000,1.596190
5884,0.395238,1.000000,1.596190
5885,0.395238,1.000000,1.596190
5886,0.395238,1.000000,1.596190
5887,0.395238,1.000000,1.596190
5888,0.395238,1.000000,1.596190
5889,0.395241,1.000000,1.596190
5890,0.395241,1.000000,1.596190
5891,0.395241,1.000000,1.596190
5892,0.395250,1.000000,1.596190
5893,0.395251,1.000000,1.596190
5894,0.395251,1.000000,1.596190
5895,0.395255,1.000000,1.596190
5896,0.395255,1.000000,1.596190
5897,0.395263,1.000000,1.596190
5898,0.395265,1.000000,1.596190
5899,0.395285,1.000000,1.596190
5900,0.395322,1.000000,1.596190
5901,0.395322,1.000000,1.596190
5902,0.395326,1.000000,1.596190
5903,0.395328,1.000000,1.596190
5904,0.395345,1.000000,1.596190
5905,0.395351,1.000000,1.596190
5906,0.395351,1.000000,1.596190
5907,0.395353,1.000000,1.596190
5908,0.395365,1.000000,1.596190
5909,0.395371,1.000000,1.596190
5910,0.395378,1.000000,1.596190
5911,0.395387,1.000000,1.596190
5912,0.395402,1.000000,1.596190
5913,0.395418,1.000000,1.596190
5914,0.395423,1.000000,1.596190
5915,0.395423,1.000000,1.596190
5916,0.395425,1.000000,1.596190
5917,0.395428,1.000000,1.596190
5918,0.395428,1.000000,1.596190
5919,0.395432,1.000000,1.596190
5920,0.395436,1.000000,1.596190
5921,0.395436,1.000000,1.596190
5922,0.395436,1.000000,1.596190
5923,0.395442,1.000000,1.596191
5924,0.395486,1.000000,1.596191
5925,0.395487,1.000000,1.596191
5926,0.395490,1.000000,1.596191
5927,0.395496,1.000000,1.596191
5928,0.395499,1.000000,1.596191
5929,0.395522,1.000000,1.596191
5930,0.395536,1.000000,1.596191
5931,0.395555,1.000000,1.596191
5932,0.395569,1.000000,1.596191
5933,0.395570,1.000000,1.596191
5934,0.395577,1.000000,1.596191
5935,0.395578,1.000000,1.596191
5936,0.395578,1.000000,1.596191
5937,0.395601,1.000000,1.596191
5938,0.395634,1.000000,1.596191
5939,0.395654,1.000000,1.596191
5940,0.395654,1.000000,1.596191
5941,0.395654,1.000000,1.596191
5942,0.395654,1.000000,1.596191
5943,0.395654,1.000000,1.596191
5944,0.395654,1.000000,1.596191
5945,0.395654,1.000000,1.596191
5946,0.395656,1.000000,1.596191
5947,0.395664,1.000000,1.596191
5948,0.395664,1.000000,1.596191
5949,0.395681,1.000000,1.596191
5950,0.395684,1.000000,1.596191
5951,0.395686,1.000000,1.596191
5952,0.395697,1.000000,1.596191
5953,0.395721,1.000000,1.596191
5954,0.395738,1.000000,1.596191
5955,0.395746,1.000000,1.596191
5956,0.395750,1.000000,1.596191
5957,0.395767,1.000000,1.596191
5958,0.395768,1.000000,1.596191
5959,0.395768,1.000000,1.596191
5960,0.395770,1.000000,1.596191
5961,0.395770,1.000000,1.596191
5962,0.395776,1.000000,1.596191
5963,0.395799,1.000000,1.596191
5964,0.395808,1.000000,1.596191
5965,0.395808,1.000000,1.596191
5966,0.395808,1.000000,1.596191
5967,0.395815,1.000000,1.596192
5968,0.395823,1.000000,1.596192
5969,0.395867,1.000000,1.596192
5970,0.395877,1.000000,1.596192
5971,0.395878,1.000000,1.596192
5972,0.395878,1.000000,1.596192
5973,0.395878,1.000000,1.596192
5974,0.395880,1.000000,1.596192
5975,0.395880,1.000000,1.596192
5976,0.395880,1.000000,1.596192
5977,0.395880,1.000000,1.596192
5978,0.395880,1.000000,1.596192
5979,0.395880,1.000000,1.596192
5980,0.395880,1.000000,1.596192
5981,0.395880,1.000000,1.596192
5982,0.395880,1.000000,1.596192
5983,0.395880,1.000000,1.596192
5984,0.395880,1.000000,1.596192
5985,0.395880,1.000000,1.596192
5986,0.395880,1.000000,1.596192
5987,0.395880,1.000000,1.596192
5988,0.395880,1.000000,1.596192
5989,0.395880,1.000000,1.596192
5990,0.395880,1.000000,1.596192
5991,0.395880,1.000000,1.596192
5992,0.395880,1.000000,1.596192
5993,0.395880,1.000000,1.596192
5994,0.395880,1.000000,1.596192
5995,0.395880,1.000000,1.596192
5996,0.395880,1.000000,1.596192
5997,0.395880,1.000000,1.596192
5998,0.395880,1.000000,1.596192
5999,0.395880,1.000000,1.596192
6000,0.395880,1.000000,1.596192
6001,0.395880,1.000000,1.596192
6002,0.395880,1.000000,1.596192
6003,0.395880,1.000000,1.596192
6004,0.395880,1.000000,1.596192
6005,0.395880,1.000000,1.596192
6006,0.395880,1.000000,1.596192
6007,0.395880,1.000000,1.596192
6008,0.395880,1.000000,1.596192
6009,0.395880,1.000000,1.596192
6010,0.395880,1.000000,1.596192
6011,0.395880,1.000000,1.596192
6012,0.395880,1.000000,1.596192
6013,0.395880,1.000000,1.596192
6014,0.395880,1.000000,1.596192
6015,0.395880,1.000000,1.596192
6016,0.395880,1.000000,1.596192
6017,0.395880,1.000000,1.596192
6018,0.395880,1.000000,1.596192
6019,0.395880,1.000000,1.596192
6020,0.395880,1.000000,1.596192
6021,0.395880,1.000000,1.596192
6022,0.395880,1.000000,1.596192
6023,0.395880,1.000000,1.596192
6024,0.395880,1.000000,1.596192
6025,0.395880,1.000000,1.596192
6026,0.395880,1.000000,1.596192
6027,0.395880,1.000000,1.596192
6028,0.395880,1.000000,1.596192
6029,0.395880,1.000000,1.596192
6030,0.395880,1.000000,1.596192
6031,0.395880,1.000000,1.596192
6032,0.395880,1.000000,1.596192
6033,0.395880,1.000000,1.596192
6034,0.395880,1.000000,1.596193
6035,0.395880,1.000000,1.596193
6036,0.395880,1.000000,1.596193
6037,0.395880,1.000000,1.596193
6038,0.395880,1.000000,1.596193
6039,0.395880,1.000000,1.596193
6040,0.395880,1.000000,1.596193
6041,0.395903,1.000000,1.596193
6042,0.395904,1.000000,1.596193
6043,0.395922,1.000000,1.596193
6044,0.395968,1.000000,1.596193
6045,0.395984,1.000000,1.596193
6046,0.395986,1.000000,1.596193
6047,0.395986,1.000000,1.596193
6048,0.395990,1.000000,1.596193
6049,0.395997,1.000000,1.596193
6050,0.395997,1.000000,1.596193
6051,0.395997,1.000000,1.596193
6052,0.396015,1.000000,1.596193
6053,0.396036,1.000000,1.596193
6054,0.396038,1.000000,1.596193
6055,0.396039,1.000000,1.596193
6056,0.396043,1.000000,1.596193
6057,0.396048,1.000000,1.596193
6058,0.396048,1.000000,1.596193
6059,0.396072,1.000000,1.596193
6060,0.396098,1.000000,1.596193
6061,0.396098,1.000000,1.596193
6062,0.396101,1.000000,1.596193
6063,0.396139,1.000000,1.596193
6064,0.396140,1.000000,1.596193
6065,0.396140,1.000000,1.596193
6066,0.396147,1.000000,1.596193
6067,0.396148,1.000000,1.596193
6068,0.396162,1.000000,1.596193
6069,0.396162,1.000000,1.596193
6070,0.396167,1.000000,1.596193
6071,0.396173,1.000000,1.596193
6072,0.396178,1.000000,1.596193
6073,0.396190,1.000000,1.596193
6074,0.396202,1.000000,1.596193
6075,0.396203,1.000000,1.596193
6076,0.396203,1.000000,1.596193
6077,0.396222,1.000000,1.596193
6078,0.396238,1.000000,1.596193
6079,0.396260,1.000000,1.596193
6080,0.396280,1.000000,1.596193
6081,0.396286,1.000000,1.596193
6082,0.396290,1.000000,1.596193
6083,0.396307,1.000000,1.596193
6084,0.396307,1.000000,1.596193
6085,0.396307,1.000000,1.596193
6086,0.396313,1.000000,1.596193
6087,0.396341,1.000000,1.596193
6088,0.396341,1.000000,1.596193
6089,0.396358,1.000000,1.596193
6090,0.396361,1.000000,1.596193
6091,0.396369,1.000000,1.596193
6092,0.396369,1.000000,1.596193
6093,0.396376,1.000000,1.596193
6094,0.396376,1.000000,1.596193
6095,0.396411,1.000000,1.596193
6096,0.396412,1.000000,1.596193
6097,0.396426,1.000000,1.596193
6098,0.396429,1.000000,1.596193
6099,0.396451,1.000000,1.596193
6100,0.396451,1.000000,1.596193
6101,0.396454,1.000000,1.596193
6102,0.396487,1.000000,1.596193
6103,0.396488,1.000000,1.596193
6104,0.396516,1.000000,1.596193
6105,0.396519,1.000000,1.596193
6106,0.396521,1.000000,1.596193
6107,0.396550,1.000000,1.596193
6108,0.396550,1.000000,1.596193
6109,0.396577,1.000000,1.596193
6110,0.396586,1.000000,1.596193
6111,0.396589,1.000000,1.596193
6112,0.396604,1.000000,1.596193
6113,0.396619,1.000000,1.596193
6114,0.396624,1.000000,1.596193
6115,0.396626,1.000000,1.596193
6116,0.396630,1.000000,1.596193
6117,0.396633,1.000000,1.596193
6118,0.396641,1.000000,1.596193
6119,0.396684,1.000000,1.596193
6120,0.396690,1.000000,1.596193
6121,0.396698,1.000000,1.596193
6122,0.396701,1.000000,1.596193
6123,0.396733,1.000000,1.596193
6124,0.396733,1.000000,1.596193
6125,0.396733,1.000000,1.596193
6126,0.396739,1.000000,1.596193
6127,0.396739,1.000000,1.596193
6128,0.396744,1.000000,1.596193
6129,0.396763,1.000000,1.596193
6130,0.396792,1.000000,1.596193
6131,0.396806,1.000000,1.596193
6132,0.396813,1.000000,1.596193
6133,0.396817,1.000000,1.596193
6134,0.396823,1.000000,1.596193
6135,0.396827,1.000000,1.596193
6136,0.396843,1.000000,1.596193
6137,0.396852,1.000000,1.596193
6138,0.396879,1.000000,1.596193
6139,0.396881,1.000000,1.596193
6140,0.396888,1.000000,1.596193
6141,0.396914,1.000000,1.596194
6142,0.396914,1.000000,1.596194
6143,0.396914,1.000000,1.596194
6144,0.396914,1.000000,1.596194
6145,0.396914,1.000000,1.596194
6146,0.396914,1.000000,1.596194
6147,0.396914,1.000000,1.596194
6148,0.396914,1.000000,1.596194
6149,0.396914,1.000000,1.596194
6150,0.396914,1.000000,1.596194
6151,0.396914,1.000000,1.596194
6152,0.396914,1.000000,1.596194
6153,0.396914,1.000000,1.596194
6154,0.396914,1.000000,1.596194
6155,0.396914,1.000000,1.596194
6156,0.396914,1.000000,1.596194
6157,0.396947,1.000000,1.596194
6158,0.396947,1.000000,1.596194
6159,0.396952,1.000000,1.596194
6160,0.396958,1.000000,1.596194
6161,0.396966,1.000000,1.596194
6162,0.396985,1.000000,1.596194
6163,0.396985,1.000000,1.596194
6164,0.397001,1.000000,1.596194
6165,0.397002,1.000000,1.596194
6166,0.397045,1.000000,1.596194
6167,0.397074,1.000000,1.596194
6168,0.397078,1.000000,1.596194
6169,0.397081,1.000000,1.596194
6170,0.397084,1.000000,1.596194
6171,0.397084,1.000000,1.596194
6172,0.397094,1.000000,1.596194
6173,0.397094,1.000000,1.596194
6174,0.397108,1.000000,1.596194
6175,0.397125,1.000000,1.596194
6176,0.397125,1.000000,1.596194
6177,0.397125,1.000000,1.596194
6178,0.397149,1.000000,1.596194
6179,0.397165,1.000000,1.596194
6180,0.397170,1.000000,1.596194
6181,0.397178,1.000000,1.596194
6182,0.397190,1.000000,1.596194
6183,0.397202,1.000000,1.596194
6184,0.397206,1.000000,1.596194
6185,0.397206,1.000000,1.596194
6186,0.397206,1.000000,1.596194
6187,0.397206,1.000000,1.596194
6188,0.397206,1.000000,1.596194
6189,0.397210,1.000000,1.596194
6190,0.397223,1.000000,1.596194
6191,0.397232,1.000000,1.596194
6192,0.397234,1.000000,1.596194
6193,0.397266,1.000000,1.596194
6194,0.397266,1.000000,1.596194
6195,0.397266,1.000000,1.596194
6196,0.397266,1.000000,1.596194
6197,0.397273,1.000000,1.596194
6198,0.397274,1.000000,1.596194
6199,0.397290,1.000000,1.596194
6200,0.397295,1.000000,1.596194
6201,0.397295,1.000000,1.596194
6202,0.397295,1.000000,1.596194
6203,0.397295,1.000000,1.596194
6204,0.397335,1.000000,1.596194
6205,0.397348,1.000000,1.596194
6206,0.397352,1.000000,1.596194
6207,0.397361,1.000000,1.596194
6208,0.397361,1.000000,1.596195
6209,0.397361,1.000000,1.596195
6210,0.397361,1.000000,1.596195
6211,0.397371,1.000000,1.596195
6212,0.397374,1.000000,1.596195
6213,0.397393,1.000000,1.596195
6214,0.397394,1.000000,1.596195
6215,0.397402,1.000000,1.596195
6216,0.397434,1.000000,1.596195
6217,0.397436,1.000000,1.596195
6218,0.397436,1.000000,1.596195
6219,0.397438,1.000000,1.596195
6220,0.397477,1.000000,1.596195
6221,0.397514,1.000000,1.596195
6222,0.397536,1.000000,1.596195
6223,0.397547,1.000000,1.596195
6224,0.397549,1.000000,1.596195
6225,0.397585,1.000000,1.596195
6226,0.397601,1.000000,1.596195
6227,0.397601,1.000000,1.596195
6228,0.397606,1.000000,1.596195
6229,0.397606,1.000000,1.596195
6230,0.397623,1.000000,1.596195
6231,0.397643,1.000000,1.596195
6232,0.397655,1.000000,1.596195
6233,0.397655,1.000000,1.596195
6234,0.397665,1.000000,1.596195
6235,0.397706,1.000000,1.596195
6236,0.397706,1.000000,1.596195
6237,0.397729,1.000000,1.596195
6238,0.397732,1.000000,1.596195
6239,0.397733,1.000000,1.596195
6240,0.397733,1.000000,1.596195
6241,0.397733,1.000000,1.596195
6242,0.397733,1.000000,1.596195
6243,0.397733,1.000000,1.596195
6244,0.397743,1.000000,1.596195
6245,0.397746,1.000000,1.596195
6246,0.397750,1.000000,1.596195
6247,0.397752,1.000000,1.596195
6248,0.397774,1.000000,1.596195
6249,0.397804,1.000000,1.596195
6250,0.397808,1.000000,1.596195
6251,0.397810,1.000000,1.596195
6252,0.397817,1.000000,1.596195
6253,0.397823,1.000000,1.596195
6254,0.397830,1.000000,1.596195
6255,0.397839,1.000000,1.596195
6256,0.397847,1.000000,1.596195
6257,0.397850,1.000000,1.596195
6258,0.397866,1.000000,1.596195
6259,0.397869,1.000000,1.596195
6260,0.397869,1.000000,1.596195
6261,0.397891,1.000000,1.596195
